Passenger 1 ID,Passenger 2 ID,Number of flights together
11027,11073,4
1423,1403,4
10180,2768,4
1314,1666,4
772,761,4
10112,6084,4
10086,10073,4
6071,4412,4
3420,8189,4
5971,5921,4
2138,2170,4
10585,12600,4
10684,3238,4
6857,7194,4
10486,10415,4
9410,8998,4
8590,4404,4
9777,258,4
4903,4609,4
4502,9969,4
8068,6100,4
13296,13556,4
6050,1464,4
9769,1493,4
4349,4345,4
11169,11141,4
8982,8944,4
9355,8674,4
1692,1548,4
3002,2841,4
13296,7114,4
4012,1484,4
7506,4142,4
8542,10431,4
1819,1643,4
7772,7983,4
1451,5668,4
2294,6870,4
10329,3257,4
9906,360,4
10764,1822,4
4591,4650,4
7696,3925,4
8884,1715,4
819,859,4
2306,5238,4
5419,5429,4
6893,6885,4
3064,2024,4
7563,7149,4
5757,446,4
5726,5727,4
2857,12374,4
901,1635,4
3472,3695,4
4695,4655,4
5718,5800,4
11127,11103,4
9623,9622,4
7777,6591,4
6872,6824,4
6558,8288,4
5942,9784,4
4939,4979,4
4373,5744,4
6294,6052,4
10083,7679,4
10371,10356,4
11817,5096,4
2994,7194,4
6872,2773,4
9453,10110,4
11011,11049,4
9229,6304,4
8091,8258,4
8461,3278,4
729,766,4
8307,8358,4
2411,2409,4
727,707,4
5978,5982,4
13279,13247,4
9369,9421,4
813,6084,4
6171,1534,4
5072,4566,4
2924,2963,4
4671,4991,4
4398,3703,4
18,2082,4
8001,1561,4
1119,5289,4
7881,5116,4
2467,3635,4
4484,4493,4
10706,10705,4
1967,1938,4
3677,4955,4
5724,5500,4
2457,3677,4
14253,14260,4
4009,2717,4
5530,888,4
7209,9066,4
9478,6874,4
1287,1853,4
1684,1632,4
40,7789,4
9878,9816,4
3184,1826,4
721,774,4
12458,10243,4
4945,4285,4
712,755,4
1431,4784,4
5481,5451,4
4695,4630,4
8912,6024,4
10791,10788,4
4453,3245,4
8714,4293,4
3109,196,4
2503,6053,4
2541,1005,4
701,1053,4
2482,8775,4
4646,4696,4
13564,8556,4
4070,5096,4
997,5744,4
1043,355,4
5456,5432,4
7002,7418,4
5989,6773,4
13887,13876,4
1133,5235,4
1009,1287,4
9111,9259,4
5443,2759,4
721,3784,4
8393,4670,4
11199,11198,4
2090,1637,4
507,222,4
9026,5544,4
2674,2608,4
5046,45,4
3801,5343,4
7082,441,4
8445,10975,4
7319,12135,4
1918,1951,4
10340,10762,4
6857,6805,4
6187,6052,4
9602,9648,4
10253,8257,4
8037,6773,4
2769,4344,4
4042,5423,4
4075,4078,4
5720,5715,4
1842,1891,4
10742,10744,4
11059,3178,4
2152,263,4
5996,5950,4
356,1085,4
979,9513,4
139,3609,4
11592,6458,4
1079,7191,4
8088,3251,4
10497,8363,4
6707,5411,4
555,581,4
3259,4148,4
2581,3029,4
6049,6001,4
3576,2759,4
9999,5518,4
9642,5683,4
5466,5419,4
11910,11142,4
813,10384,4
8190,1432,4
5841,2492,4
2969,5423,4
4917,2062,4
2223,2405,4
5319,5310,4
7140,7136,4
629,4113,4
2835,1762,4
758,761,4
2531,1598,4
1214,3609,4
3597,4792,4
732,794,4
11418,11478,4
3645,3698,4
14747,14705,4
1569,2608,4
11145,11114,4
3764,6962,4
7747,2201,4
9342,9332,4
5943,6111,4
3021,1769,4
9068,3223,4
8211,11416,4
7706,557,4
5375,8039,4
7581,7550,4
4534,2645,4
5905,5992,4
13564,1769,4
2111,2162,4
14657,14631,4
6460,942,4
8375,9501,4
2062,3585,4
6380,10482,4
5650,5628,4
1818,437,4
5436,5451,4
9665,7799,4
12600,2468,4
6471,5748,4
6718,2433,4
13394,13364,4
4774,497,4
9677,9634,4
4373,6870,4
6408,6833,4
743,747,4
5494,4969,4
2233,2229,4
8724,8710,4
972,1321,4
9470,2795,4
620,10796,4
5356,4641,4
5927,5919,4
1029,13669,4
8837,8642,4
2775,1826,4
5303,3472,4
606,4550,4
6016,1865,4
9410,5668,4
7685,2906,4
6084,3590,4
3554,5093,4
6898,6844,4
10536,6180,4
4204,3926,4
8190,3093,4
1363,1866,4
11871,1966,4
9642,622,4
11138,11122,4
1544,4200,4
793,746,4
4449,4553,4
7809,1283,4
7506,6181,4
3678,3635,4
5711,1352,4
8545,6050,4
7162,9766,4
5251,3549,4
7162,10806,4
9855,9918,4
529,6968,4
6063,6064,4
7364,11636,4
724,795,4
8983,8945,4
4205,4295,4
9703,1772,4
13607,13603,4
6020,8403,4
8363,3760,4
4092,10350,4
2969,407,4
4088,2857,4
8762,8714,4
730,762,4
5917,675,4
2250,8747,4
4635,4692,4
2539,248,4
5002,10112,4
2438,2303,4
13800,13791,4
819,848,4
7236,8539,4
1013,354,4
479,2065,4
7685,901,4
15179,15135,4
2325,3905,4
5467,1464,4
7837,5093,4
368,1095,4
4034,419,4
1242,9890,4
43,1536,4
9784,5518,4
4903,4069,4
10585,2468,4
7779,7793,4
3439,3451,4
3940,2608,4
4609,1662,4
4899,5487,4
2906,6987,4
4541,4274,4
5467,4052,4
1998,1936,4
2952,2938,4
3611,9540,4
8706,5043,4
11849,11867,4
14055,12891,4
2259,7674,4
11334,10203,4
5292,4712,4
12005,12002,4
2243,2274,4
2208,9684,4
1617,4523,4
1753,10762,4
1987,1972,4
3286,9069,4
4066,4388,4
391,4707,4
9017,8237,4
1023,3631,4
5481,6039,4
4388,2867,4
3930,6891,4
10016,6522,4
6853,6817,4
8363,3356,4
1817,1884,4
10338,7605,4
9069,3356,4
10767,10720,4
3751,3407,4
888,859,4
10346,10397,4
746,355,4
3439,9684,4
8209,7039,4
10203,10767,4
4919,5073,4
5748,5943,4
5330,8262,4
7336,3554,4
6447,6773,4
6931,8358,4
11876,8851,4
10685,1225,4
13941,3865,4
2111,2131,4
1673,9955,4
9791,4404,4
8945,8970,4
8904,8961,4
10368,5423,4
6810,1309,4
1422,1482,4
6003,5544,4
1260,3912,4
10331,9118,4
729,701,4
1692,5422,4
4177,4148,4
338,3919,4
446,10632,4
658,611,4
7663,7676,4
10494,5544,4
1078,5544,4
813,2926,4
10371,8363,4
11450,9988,4
4309,2783,4
4820,484,4
7162,3663,4
2328,2072,4
6093,11176,4
8529,8025,4
5964,6469,4
11716,800,4
7582,5569,4
4025,4090,4
1631,4444,4
10306,848,4
854,3506,4
6001,10340,4
345,1288,4
11889,13204,4
5420,5432,4
10476,10492,4
5490,8403,4
2709,1891,4
6023,6051,4
2655,1287,4
293,1693,4
6071,2759,4
2554,1598,4
1001,733,4
2298,2240,4
3806,7149,4
926,1307,4
8048,9834,4
11135,11151,4
6441,6813,4
5421,6051,4
8036,8557,4
1465,2776,4
3979,2392,4
5754,5111,4
11025,11082,4
8127,814,4
3161,662,4
392,8260,4
792,797,4
4656,4690,4
15160,15113,4
5251,9721,4
3752,4243,4
3275,4364,4
827,847,4
477,6869,4
2142,2188,4
4871,2258,4
4073,4091,4
1439,1482,4
6088,6100,4
1779,13232,4
3937,3963,4
8132,8158,4
75,8406,4
762,706,4
3755,11793,4
7533,6526,4
7697,3689,4
728,1283,4
11280,9955,4
2959,930,4
6143,5136,4
1382,1015,4
11438,1020,4
9750,5742,4
7549,7586,4
2068,8501,4
3405,1095,4
12497,12126,4
3021,10576,4
8552,7114,4
4990,6071,4
9280,13525,4
9412,9421,4
5711,6088,4
2090,3690,4
42,1591,4
14769,14725,4
2588,8556,4
2478,2441,4
9079,9043,4
5421,5448,4
356,2639,4
7898,2354,4
5080,4626,4
10017,7579,4
3663,11379,4
479,9282,4
6008,6884,4
12005,11274,4
1200,8358,4
1789,6052,4
2260,3539,4
3122,3167,4
5876,6084,4
13857,13808,4
12195,12354,4
1043,1095,4
3078,5081,4
3916,1569,4
8102,8142,4
1573,2185,4
1319,1392,4
3101,677,4
9693,9684,4
7110,2453,4
10576,9282,4
2567,2570,4
6827,8363,4
5053,5009,4
813,10368,4
6294,8068,4
8257,8584,4
5438,4364,4
4025,4069,4
4946,4957,4
2055,9535,4
5740,5760,4
7777,1681,4
4544,4559,4
10776,10774,4
3677,8114,4
4903,10569,4
705,774,4
10727,191,4
1051,1045,4
357,307,4
3964,6079,4
1484,2717,4
7662,7618,4
1673,637,4
9540,5007,4
324,5744,4
5735,5796,4
2290,2276,4
751,374,4
4541,3611,4
2043,2214,4
7661,7721,4
501,12594,4
945,993,4
1035,1031,4
10776,10712,4
6001,5500,4
10016,7679,4
309,355,4
376,362,4
7866,6796,4
2968,1310,4
928,2941,4
11376,9623,4
2244,2229,4
10449,7381,4
2534,3519,4
6372,10046,4
4076,9611,4
7288,2035,4
643,7029,4
2452,2425,4
1678,4467,4
6897,6898,4
2278,4460,4
2458,9421,4
4586,3443,4
740,746,4
391,11243,4
6120,3445,4
11190,11103,4
204,3152,4
9620,9665,4
2256,3012,4
2967,2856,4
2112,7721,4
5766,5490,4
901,5482,4
2249,2500,4
9749,1172,4
4606,9303,4
1322,1367,4
967,910,4
2509,2596,4
729,707,4
9665,9686,4
755,797,4
3078,8257,4
6745,3278,4
4820,3002,4
335,4737,4
8980,939,4
3503,1329,4
3902,8101,4
746,3483,4
1904,1917,4
5530,1378,4
5710,482,4
5718,5760,4
8048,10325,4
4209,5544,4
7713,669,4
11101,11150,4
2222,1313,4
5283,8735,4
11806,11829,4
451,2939,4
9068,9031,4
5977,5769,4
5765,5799,4
3691,3629,4
12210,2766,4
14780,14728,4
917,5645,4
6866,5771,4
11450,2468,4
2781,4933,4
7860,8906,4
9127,7191,4
1917,9834,4
4827,10095,4
11140,11156,4
9466,12516,4
5443,6832,4
3588,9540,4
3184,1643,4
382,381,4
5072,8871,4
11910,4170,4
6580,6585,4
712,378,4
5260,10379,4
2223,3648,4
4217,5132,4
6069,4412,4
1218,6823,4
850,888,4
11687,4978,4
1774,2101,4
8551,2597,4
7903,11588,4
1710,3665,4
8548,8363,4
9027,9044,4
2482,7860,4
5603,420,4
2945,2012,4
2185,2169,4
11194,11183,4
10205,13163,4
6121,1612,4
3963,2596,4
11566,11514,4
4719,2723,4
10558,10564,4
6839,6824,4
3112,234,4
4552,7505,4
2576,248,4
6865,6458,4
8037,732,4
4300,1046,4
11274,10989,4
1673,1243,4
4820,5522,4
7505,794,4
3509,3510,4
1586,5434,4
9712,10728,4
2262,1511,4
5431,5438,4
2488,8237,4
1041,5358,4
4297,5092,4
7062,7003,4
9642,9648,4
2294,6071,4
1998,1930,4
3223,3090,4
9014,6668,4
1035,1007,4
11163,11103,4
1223,2608,4
2937,2975,4
5383,4329,4
2759,5446,4
5471,4012,4
2294,5481,4
9429,9198,4
6036,9629,4
4379,4394,4
2274,9713,4
8180,8609,4
7885,7894,4
5746,5702,4
10448,10477,4
3275,4337,4
4449,300,4
281,1504,4
10048,1505,4
730,712,4
6578,7379,4
8526,6769,4
7068,8146,4
6931,8213,4
10722,10799,4
3257,11379,4
10409,10465,4
5522,497,4
5308,405,4
2705,2728,4
5652,9686,4
10227,1232,4
4998,2728,4
2123,2183,4
5246,9495,4
13647,13657,4
7410,7442,4
728,5016,4
4251,4248,4
4020,4010,4
975,5423,4
1599,6154,4
10306,1225,4
4685,1591,4
2221,3639,4
3413,3402,4
13462,13594,4
12840,2035,4
11234,11221,4
4990,6075,4
3676,6994,4
2939,8068,4
5042,5422,4
4969,4904,4
4227,10989,4
7288,8258,4
12840,6437,4
3930,3931,4
610,2568,4
6469,5720,4
3938,1597,4
1548,1643,4
9991,9247,4
5866,6160,4
11049,11073,4
4391,4313,4
11256,932,4
10719,3361,4
6836,950,4
4092,993,4
6020,6010,4
8792,8752,4
5319,3847,4
10731,11885,4
3735,625,4
269,1276,4
4969,4607,4
743,705,4
7134,1337,4
2072,3535,4
1791,7059,4
2345,4774,4
1993,1911,4
5911,6020,4
4682,4904,4
624,670,4
11853,9930,4
3590,7082,4
5416,5459,4
10702,10799,4
4305,4339,4
256,280,4
2645,5775,4
1078,1389,4
5724,5737,4
1860,6924,4
10741,3187,4
786,749,4
2567,2522,4
3275,1309,4
10368,8775,4
6893,5761,4
8277,6084,4
1451,6335,4
4673,2605,4
5471,5423,4
14642,14636,4
318,3631,4
11211,13571,4
9650,9601,4
10017,1138,4
350,1238,4
1848,1868,4
3766,1135,4
7397,7342,4
9330,8019,4
3873,9752,4
2142,2110,4
7645,3855,4
2565,670,4
11332,9735,4
703,774,4
4981,4742,4
6208,3703,4
11874,11898,4
5991,6777,4
398,1917,4
816,2269,4
8114,1464,4
2519,6522,4
10403,2197,4
11914,5380,4
4293,9777,4
1977,11099,4
10880,10890,4
1429,10479,4
443,255,4
5419,5448,4
95,4550,4
5486,5498,4
5775,9465,4
5021,4451,4
10706,10798,4
7799,7772,4
10067,183,4
266,299,4
2279,2405,4
7860,7505,4
5586,6752,4
328,366,4
1138,4318,4
5774,5706,4
5069,664,4
5046,9713,4
6283,10255,4
3286,7505,4
9402,8371,4
855,8225,4
4685,13296,4
5766,6447,4
5435,4011,4
1321,3837,4
391,1572,4
1734,4398,4
6400,13878,4
1432,1074,4
10334,8998,4
11165,11114,4
4496,6777,4
1966,5096,4
1789,6294,4
1914,1951,4
11450,5380,4
42,7114,4
6860,7833,4
1138,8912,4
189,151,4
9441,1337,4
10394,7679,4
4339,5436,4
5069,5095,4
4707,4444,4
6293,6208,4
5219,560,4
8375,3279,4
331,3162,4
8920,8960,4
813,10346,4
92,2068,4
10212,10257,4
3589,9223,4
4398,4020,4
9493,9127,4
13561,13221,4
1164,7349,4
8837,3172,4
5706,6824,4
1548,1538,4
7532,9977,4
356,13163,4
2581,75,4
3322,8851,4
139,2390,4
13119,3382,4
4541,9223,4
4713,8368,4
10795,10798,4
11593,3615,4
8501,9470,4
400,7579,4
3065,8674,4
12064,7620,4
2545,10365,4
8596,8562,4
8299,3367,4
1056,1002,4
3021,4010,4
5113,4955,4
5954,5966,4
10702,10764,4
8190,5505,4
1775,8664,4
801,884,4
9317,4606,4
8969,8904,4
2090,11394,4
2274,13683,4
1677,8441,4
10104,6458,4
4854,11600,4
1692,3492,4
1033,10762,4
2033,7064,4
753,710,4
9685,2323,4
6810,4823,4
9994,11587,4
1942,1971,4
391,11284,4
551,3115,4
169,1984,4
9650,5573,4
269,208,4
6938,5012,4
6158,6176,4
14787,14759,4
3188,690,4
11687,6836,4
13541,13822,4
120,9082,4
7560,4202,4
6975,6974,4
5299,5227,4
13561,5007,4
2128,1246,4
226,293,4
3921,325,4
13221,9540,4
6507,6396,4
8211,954,4
2231,4202,4
1587,2681,4
930,4353,4
7508,6565,4
826,857,4
13178,8882,4
11198,11137,4
5978,7433,4
10457,10468,4
8509,262,4
441,3149,4
6064,6096,4
758,786,4
6400,8285,4
8006,1064,4
10746,11860,4
10396,10352,4
759,1023,4
757,3440,4
9599,726,4
9568,9513,4
11089,13565,4
4552,9101,4
4607,4969,4
10431,10425,4
360,772,4
11131,11151,4
9944,9926,4
2612,9822,4
10760,10774,4
10484,10469,4
288,11275,4
7060,1769,4
8566,8558,4
3157,402,4
1678,2718,4
7111,7105,4
14779,14727,4
10313,10327,4
2939,1371,4
10353,8363,4
1586,4346,4
10371,6707,4
6344,8420,4
9619,9628,4
2705,2767,4
7733,7790,4
8923,8924,4
5111,9540,4
2614,8288,4
9576,11323,4
8158,4552,4
4522,3858,4
3361,4451,4
6831,1190,4
6795,6784,4
6408,2734,4
8128,8110,4
12553,6001,4
1391,933,4
1701,3012,4
9828,9829,4
4070,3299,4
9640,9610,4
10756,2024,4
4668,4690,4
1504,4854,4
4737,4675,4
1056,1045,4
1254,7747,4
6056,11962,4
716,1095,4
721,706,4
1617,4542,4
972,2407,4
5138,313,4
7462,8017,4
2290,3345,4
4431,1808,4
6322,6339,4
1115,2171,4
7364,11610,4
3002,497,4
13564,2106,4
3849,3837,4
5002,7153,4
5982,5952,4
629,634,4
11199,11102,4
9009,3102,4
1904,9790,4
5954,2773,4
5471,5439,4
11115,11122,4
4034,9626,4
10478,7832,4
4297,4522,4
6408,5720,4
2755,10115,4
4059,2941,4
6447,1389,4
2031,2758,4
6889,5706,4
5564,8146,4
7580,7837,4
768,785,4
2662,7657,4
11973,7004,4
4827,8368,4
5530,5016,4
6962,6972,4
5477,5401,4
8260,61,4
4339,5499,4
2516,9771,4
12584,12569,4
9718,9761,4
8089,5668,4
9693,1089,4
1545,399,4
5513,2906,4
299,212,4
771,701,4
4841,4871,4
10097,1747,4
12912,12918,4
5509,4627,4
912,2263,4
6739,6723,4
5408,5432,4
9282,3021,4
6001,6064,4
5431,5429,4
5779,5706,4
5435,5410,4
211,684,4
3278,8961,4
2122,2134,4
8375,4109,4
752,7331,4
8048,6441,4
4339,6052,4
8101,75,4
736,4336,4
8006,6827,4
3694,172,4
11272,3361,4
5403,1437,4
5977,5761,4
53,3682,4
756,718,4
767,222,4
5476,5402,4
594,1214,4
4397,8704,4
9699,3618,4
13848,13840,4
4249,7220,4
5961,5926,4
1308,6299,4
1818,2231,4
2069,5007,4
10371,281,4
728,2489,4
1598,6027,4
511,574,4
11897,8830,4
7662,5566,4
10412,10485,4
7850,2223,4
5596,6052,4
8040,8542,4
10451,10449,4
243,208,4
5456,6010,4
10394,6080,4
246,286,4
1532,8503,4
10346,211,4
1434,10722,4
2531,2522,4
5420,5431,4
3589,10128,4
5963,11214,4
2538,2527,4
392,191,4
360,771,4
7987,4904,4
4404,4435,4
14092,14039,4
5416,9383,4
5225,1820,4
2510,1693,4
610,611,4
5759,5959,4
11046,2378,4
3180,248,4
7560,191,4
10731,10703,4
6006,7043,4
9321,7902,4
385,1021,4
5494,6063,4
5608,5603,4
295,221,4
1280,1282,4
2460,2496,4
2116,2141,4
1531,3357,4
385,1026,4
9268,9202,4
5015,3777,4
743,716,4
47,5116,4
288,2124,4
5980,11962,4
760,755,4
7379,7342,4
6987,10017,4
2510,274,4
2973,8775,4
2482,2491,4
3286,7810,4
1812,1268,4
371,5530,4
2509,4641,4
4610,8594,4
8121,1042,4
2336,1715,4
9994,5007,4
2345,4451,4
10771,10799,4
6049,3576,4
7605,1635,4
10451,10417,4
2111,2110,4
2959,2511,4
5096,4076,4
398,3356,4
8461,8411,4
2937,2933,4
10446,10465,4
9017,7727,4
2336,8729,4
4717,3609,4
5911,5766,4
801,3702,4
7919,3112,4
4883,4884,4
1598,1506,4
3883,2068,4
6872,6884,4
5982,2138,4
9859,4841,4
5503,10705,4
1164,7507,4
13669,12119,4
318,11347,4
2273,2236,4
11101,11148,4
2969,2789,4
5944,5905,4
4491,4452,4
7747,8596,4
6188,7006,4
1960,1920,4
1246,3255,4
7068,7043,4
360,392,4
3924,4886,4
3545,3509,4
1036,1092,4
3988,3968,4
7123,3892,4
10714,10774,4
4439,7716,4
6027,1572,4
5724,5443,4
1829,7451,4
1710,9904,4
355,5487,4
2429,2496,4
1611,1429,4
1813,962,4
3618,2024,4
5980,3513,4
9693,187,4
10449,4715,4
1398,1347,4
2730,2724,4
772,362,4
5722,5759,4
6805,6067,4
9878,9858,4
6666,13903,4
8194,8424,4
7288,11099,4
10454,10445,4
5518,3466,4
4646,6092,4
4476,7862,4
975,4059,4
8017,2201,4
6064,5481,4
5652,5672,4
165,4492,4
3182,3167,4
701,771,4
4854,11274,4
7259,5977,4
11483,10858,4
316,320,4
1964,1930,4
620,218,4
5240,10762,4
4226,8167,4
8563,756,4
4587,4590,4
9404,157,4
8714,6529,4
58,2869,4
12371,1410,4
1254,1234,4
8445,11939,4
11111,11102,4
3220,848,4
8158,6750,4
1505,8584,4
3078,2201,4
2567,2573,4
833,5164,4
2610,1254,4
3275,4823,4
2187,2188,4
9127,10328,4
264,230,4
9376,9386,4
6855,6829,4
6810,6053,4
4395,5426,4
2117,9659,4
4591,3958,4
5564,7418,4
3019,3005,4
1548,3963,4
1242,10908,4
1076,398,4
3933,1297,4
2154,2119,4
1692,4523,4
4605,4662,4
1025,1073,4
7866,3330,4
2851,9828,4
4420,2859,4
3112,3132,4
4110,10356,4
2160,2119,4
4193,4159,4
6471,10097,4
3607,2392,4
5491,4969,4
2153,8204,4
2251,1587,4
2545,2560,4
4339,5404,4
1077,1401,4
3122,286,4
4431,1371,4
2529,429,4
9525,6823,4
11280,12515,4
3675,2910,4
6050,6823,4
1581,2674,4
3180,12358,4
3311,3486,4
10731,10704,4
1930,1906,4
517,14023,4
2519,5043,4
13696,13689,4
1056,355,4
8260,2841,4
5145,5172,4
2949,1911,4
2595,2601,4
978,10248,4
10457,10440,4
6532,9749,4
23,11243,4
4982,2503,4
2717,2941,4
8692,8682,4
8735,633,4
3861,5434,4
4860,9664,4
975,2867,4
743,740,4
11128,11174,4
11290,954,4
9703,11379,4
443,2576,4
631,3404,4
5471,4011,4
8803,8234,4
1866,3105,4
294,208,4
13862,13432,4
670,402,4
4820,1637,4
4205,1538,4
1242,4613,4
3952,1528,4
4269,7579,4
8545,4404,4
8574,7682,4
4809,4884,4
7851,2485,4
1437,1453,4
5706,6814,4
354,1023,4
10453,10480,4
8656,83,4
4044,1696,4
2000,2437,4
391,4978,4
5419,5476,4
6548,4010,4
281,3436,4
4293,3367,4
1298,3924,4
11067,9495,4
7652,6565,4
3317,11353,4
11290,6764,4
2910,7089,4
4330,4324,4
11896,11802,4
5215,5273,4
2544,7162,4
11119,11178,4
2545,10512,4
8290,3545,4
11823,2212,4
5911,5979,4
14008,14039,4
1863,4034,4
2408,2479,4
4404,9537,4
341,328,4
2137,2131,4
9954,6836,4
3418,1677,4
6307,7851,4
8160,8763,4
4816,4675,4
3509,3681,4
6931,8577,4
6033,8348,4
14650,14636,4
6307,5081,4
1982,622,4
10368,10356,4
11277,11251,4
5459,5410,4
9540,10067,4
8165,9828,4
8644,6777,4
2826,2203,4
15153,15126,4
6848,6001,4
5934,9509,4
5779,5731,4
2943,5992,4
8684,10024,4
10727,1715,4
5447,7505,4
5766,6876,4
3930,3906,4
5471,5458,4
2425,2249,4
839,895,4
3440,3493,4
3101,3165,4
2807,132,4
10453,10496,4
2544,7373,4
7835,7774,4
5997,5982,4
3503,2926,4
2033,1389,4
10227,1004,4
8960,8961,4
1451,3680,4
5440,4674,4
5773,5976,4
12494,12428,4
3370,4814,4
2635,1537,4
11871,11855,4
10451,10470,4
1432,1818,4
5684,5630,4
6350,2975,4
3440,3410,4
2531,1576,4
5964,6884,4
4674,4682,4
8562,258,4
8397,8727,4
3122,3182,4
1829,8348,4
49,78,4
10067,5212,4
4389,4352,4
11880,6327,4
10486,10412,4
1371,4025,4
2036,2093,4
8845,9581,4
9069,3741,4
7866,2776,4
1611,469,4
9234,3431,4
6897,6884,4
752,716,4
4903,9862,4
8556,9238,4
5459,5476,4
4066,5466,4
4674,5761,4
3078,5533,4
5209,6053,4
1398,3595,4
8105,7001,4
5132,9805,4
292,3483,4
2802,1377,4
4042,2511,4
5046,2125,4
3435,749,4
2628,2273,4
11189,11156,4
6827,8194,4
9177,2702,4
2202,2216,4
6769,6730,4
5604,5637,4
5440,4399,4
4988,4925,4
8142,814,4
2134,2177,4
10762,10798,4
1684,2541,4
793,752,4
5714,5073,4
3643,3607,4
4675,4607,4
6825,6047,4
8307,4827,4
5905,1769,4
380,3645,4
5978,6580,4
4364,4399,4
3330,7601,4
1986,1905,4
1817,2734,4
2074,688,4
4359,2581,4
4876,4856,4
730,761,4
4316,5481,4
10451,10402,4
9410,1389,4
407,928,4
5481,6064,4
3159,690,4
4410,12244,4
10697,10616,4
9058,6584,4
2674,1243,4
4972,1808,4
1276,7349,4
8574,4451,4
10097,5116,4
3593,3913,4
4555,9696,4
14741,14701,4
8679,12446,4
7463,7477,4
8037,6100,4
9910,9987,4
7768,7772,4
12335,2693,4
12170,4037,4
1586,5009,4
8698,13542,4
6408,5966,4
4341,1919,4
4178,4171,4
1563,9862,4
8450,7029,4
8563,1319,4
501,12570,4
3122,281,4
9271,9229,4
7540,4307,4
2531,1014,4
11140,11143,4
8818,10163,4
1594,1553,4
3994,1012,4
11369,11357,4
4453,2701,4
5560,9532,4
7685,7601,4
3600,3548,4
11056,5238,4
10784,1460,4
4707,9988,4
6001,8679,4
4249,7679,4
5009,10461,4
3214,6084,4
5072,2160,4
1246,592,4
5927,5991,4
10706,10762,4
6731,12587,4
1927,5669,4
3674,3695,4
915,2906,4
10179,7951,4
11370,9111,4
11143,11187,4
2926,7868,4
4628,4609,4
3245,3261,4
2332,2369,4
10681,2975,4
5590,8402,4
1977,7959,4
2222,3577,4
1084,1024,4
1189,5002,4
3357,239,4
2697,2608,4
3871,4522,4
15160,15114,4
10017,10058,4
4430,5025,4
6047,5500,4
9561,10365,4
4983,1613,4
6080,6088,4
1403,9053,4
5789,7866,4
4541,8078,4
3223,3367,4
5754,9974,4
4523,4967,4
3554,3510,4
3319,13249,4
5980,7812,4
7363,4827,4
10377,8363,4
2710,3492,4
11308,7674,4
4249,6084,4
7902,7191,4
13862,8563,4
5490,732,4
726,747,4
10791,10770,4
6073,6068,4
10368,3741,4
11407,11906,4
4927,45,4
6242,8485,4
2263,2279,4
1569,1542,4
5467,1696,4
8546,7600,4
2516,334,4
8562,5081,4
4170,8257,4
3172,2123,4
9522,8584,4
246,3151,4
4329,1377,4
11213,3977,4
1501,1563,4
792,781,4
3570,3520,4
4584,10023,4
10714,10778,4
11124,11122,4
613,167,4
4502,7520,4
477,1865,4
2910,6220,4
5695,8254,4
2419,2446,4
4202,4209,4
1327,2984,4
7298,8037,4
4318,4324,4
4675,4609,4
2570,248,4
4223,2288,4
3309,3317,4
13672,13640,4
14091,14060,4
940,1163,4
5796,5007,4
2336,6729,4
1030,9992,4
5764,5760,4
4331,4032,4
843,5067,4
2236,3554,4
11129,11103,4
11165,11174,4
6745,8209,4
11667,11683,4
8595,7507,4
1681,9062,4
670,2998,4
10751,10778,4
1613,8403,4
289,218,4
4169,2769,4
5260,3998,4
5716,5774,4
7364,11251,4
9127,2062,4
6930,4896,4
11189,11136,4
1451,2251,4
1454,7321,4
3046,2752,4
8948,8904,4
12338,6591,4
9712,12057,4
7662,1635,4
6075,6833,4
1961,1986,4
5522,2841,4
8993,8936,4
11267,9996,4
5481,6206,4
7629,7605,4
732,748,4
2323,5867,4
11106,11148,4
2697,1542,4
8109,6748,4
2678,6827,4
6293,7001,4
3889,9355,4
8824,9648,4
4609,5420,4
1314,2939,4
11183,11148,4
3907,4665,4
11884,11863,4
2588,7099,4
4991,4933,4
2870,885,4
2062,1994,4
9942,11858,4
4946,446,4
10640,7393,4
313,1021,4
7387,9723,4
10095,7902,4
3971,3959,4
3438,3463,4
13862,13830,4
3075,3089,4
7194,8446,4
6703,6745,4
3588,3560,4
2212,1384,4
928,5500,4
3440,1053,4
3620,3698,4
3735,6750,4
1394,1367,4
6408,184,4
10412,10456,4
11513,10308,4
799,743,4
5332,370,4
1791,3486,4
1223,3924,4
6560,3187,4
4249,6100,4
3851,8912,4
2108,4269,4
12990,12982,4
1993,1918,4
4135,1735,4
9057,4543,4
10833,2138,4
1753,4220,4
1526,905,4
805,851,4
2467,1330,4
2811,7520,4
5922,11326,4
368,1026,4
12323,11587,4
11101,11161,4
10690,9500,4
10420,10465,4
844,851,4
5664,5624,4
779,8556,4
364,308,4
9473,7837,4
4248,5092,4
10473,2164,4
2967,8720,4
5046,2941,4
5841,3173,4
2279,2222,4
8251,4338,4
4816,5116,4
6946,7014,4
3284,4215,4
3442,335,4
5775,1012,4
1025,831,4
2901,2437,4
288,9997,4
12126,926,4
1244,3477,4
9690,9622,4
4184,4146,4
7605,8289,4
2953,1561,4
8785,4876,4
5330,382,4
1677,2776,4
3093,2926,4
11483,2565,4
10227,7832,4
5215,510,4
4700,6020,4
13620,11513,4
10714,10785,4
13668,13669,4
3967,3642,4
363,397,4
7638,369,4
11853,6171,4
5010,4693,4
7430,5012,4
1962,1945,4
4019,1975,4
2586,2522,4
477,6809,4
3943,3645,4
1670,4318,4
993,5030,4
