Passenger 1 ID,Passenger 2 ID,Number of flights together,From,To
1051,1053,4,2017-01-01,2017-03-01
2262,2241,4,2017-01-01,2017-03-01
1544,1503,4,2017-01-01,2017-03-01
763,739,4,2017-01-01,2017-03-01
3509,923,4,2017-01-01,2017-03-01
2225,2281,4,2017-01-01,2017-03-01
4029,4013,4,2017-01-01,2017-03-01
704,719,4,2017-01-01,2017-03-01
3192,3117,4,2017-01-01,2017-03-01
3536,3502,4,2017-01-01,2017-03-01
1967,1973,4,2017-01-01,2017-03-01
2199,2175,4,2017-01-01,2017-03-01
4331,4040,4,2017-01-01,2017-03-01
1369,1322,4,2017-01-01,2017-03-01
4380,4063,4,2017-01-01,2017-03-01
2221,1330,4,2017-01-01,2017-03-01
2252,2205,4,2017-01-01,2017-03-01
3578,2407,4,2017-01-01,2017-03-01
1986,1984,4,2017-01-01,2017-03-01
2911,2905,4,2017-01-01,2017-03-01
2667,3913,4,2017-01-01,2017-03-01
4171,4195,4,2017-01-01,2017-03-01
1865,1828,4,2017-01-01,2017-03-01
733,719,4,2017-01-01,2017-03-01
724,355,4,2017-01-01,2017-03-01
1044,1095,4,2017-01-01,2017-03-01
2531,3162,4,2017-01-01,2017-03-01
673,628,4,2017-01-01,2017-03-01
1026,381,4,2017-01-01,2017-03-01
4396,4324,4,2017-01-01,2017-03-01
716,733,4,2017-01-01,2017-03-01
4618,4617,4,2017-01-01,2017-03-01
731,795,4,2017-01-01,2017-03-01
2252,2298,4,2017-01-01,2017-03-01
941,3654,4,2017-01-01,2017-03-01
3916,3940,4,2017-01-01,2017-03-01
776,702,4,2017-01-01,2017-03-01
1053,362,4,2017-01-01,2017-03-01
313,305,4,2017-01-01,2017-03-01
376,749,4,2017-01-01,2017-03-01
244,263,4,2017-01-01,2017-03-01
798,796,4,2017-01-01,2017-03-01
771,721,4,2017-01-01,2017-03-01
4059,4080,4,2017-01-01,2017-03-01
308,313,4,2017-01-01,2017-03-01
2773,2728,4,2017-01-01,2017-03-01
793,762,4,2017-01-01,2017-03-01
760,752,4,2017-01-01,2017-03-01
1013,366,4,2017-01-01,2017-03-01
247,221,4,2017-01-01,2017-03-01
746,781,4,2017-01-01,2017-03-01
2189,2188,4,2017-01-01,2017-03-01
751,706,4,2017-01-01,2017-03-01
354,374,4,2017-01-01,2017-03-01
766,773,4,2017-01-01,2017-03-01
941,1321,4,2017-01-01,2017-03-01
979,940,4,2017-01-01,2017-03-01
606,624,4,2017-01-01,2017-03-01
2263,3571,4,2017-01-01,2017-03-01
4043,4038,4,2017-01-01,2017-03-01
1677,1602,4,2017-01-01,2017-03-01
740,764,4,2017-01-01,2017-03-01
2189,2110,4,2017-01-01,2017-03-01
755,1053,4,2017-01-01,2017-03-01
1914,1999,4,2017-01-01,2017-03-01
629,633,4,2017-01-01,2017-03-01
3444,3451,4,2017-01-01,2017-03-01
4373,4387,4,2017-01-01,2017-03-01
3600,3532,4,2017-01-01,2017-03-01
3104,2570,4,2017-01-01,2017-03-01
2248,2252,4,2017-01-01,2017-03-01
1988,1973,4,2017-01-01,2017-03-01
4059,4011,4,2017-01-01,2017-03-01
328,1095,4,2017-01-01,2017-03-01
3177,618,4,2017-01-01,2017-03-01
791,740,4,2017-01-01,2017-03-01
730,799,4,2017-01-01,2017-03-01
4488,4460,4,2017-01-01,2017-03-01
839,862,4,2017-01-01,2017-03-01
2759,4011,4,2017-01-01,2017-03-01
704,771,4,2017-01-01,2017-03-01
724,773,4,2017-01-01,2017-03-01
4672,4686,4,2017-01-01,2017-03-01
3933,1066,4,2017-01-01,2017-03-01
682,3141,4,2017-01-01,2017-03-01
940,2754,4,2017-01-01,2017-03-01
726,761,4,2017-01-01,2017-03-01
3675,3624,4,2017-01-01,2017-03-01
3444,364,4,2017-01-01,2017-03-01
771,799,4,2017-01-01,2017-03-01
915,4373,4,2017-01-01,2017-03-01
2547,2525,4,2017-01-01,2017-03-01
3509,2405,4,2017-01-01,2017-03-01
628,3446,4,2017-01-01,2017-03-01
2576,2600,4,2017-01-01,2017-03-01
3671,3624,4,2017-01-01,2017-03-01
3495,3423,4,2017-01-01,2017-03-01
1946,1971,4,2017-01-01,2017-03-01
1043,1029,4,2017-01-01,2017-03-01
2789,2758,4,2017-01-01,2017-03-01
1013,706,4,2017-01-01,2017-03-01
778,308,4,2017-01-01,2017-03-01
3540,3563,4,2017-01-01,2017-03-01
1095,1038,4,2017-01-01,2017-03-01
1414,1452,4,2017-01-01,2017-03-01
250,245,4,2017-01-01,2017-03-01
729,743,4,2017-01-01,2017-03-01
2111,2163,4,2017-01-01,2017-03-01
1971,1951,4,2017-01-01,2017-03-01
3410,3471,4,2017-01-01,2017-03-01
2939,1337,4,2017-01-01,2017-03-01
2255,2901,4,2017-01-01,2017-03-01
3561,3529,4,2017-01-01,2017-03-01
230,271,4,2017-01-01,2017-03-01
2977,2427,4,2017-01-01,2017-03-01
2173,2114,4,2017-01-01,2017-03-01
364,362,4,2017-01-01,2017-03-01
360,378,4,2017-01-01,2017-03-01
4034,4040,4,2017-01-01,2017-03-01
791,797,4,2017-01-01,2017-03-01
833,832,4,2017-01-01,2017-03-01
395,1007,4,2017-01-01,2017-03-01
315,364,4,2017-01-01,2017-03-01
4046,4010,4,2017-01-01,2017-03-01
1946,1951,4,2017-01-01,2017-03-01
3600,2298,4,2017-01-01,2017-03-01
833,819,4,2017-01-01,2017-03-01
2759,2717,4,2017-01-01,2017-03-01
831,847,4,2017-01-01,2017-03-01
3107,234,4,2017-01-01,2017-03-01
650,670,4,2017-01-01,2017-03-01
772,749,4,2017-01-01,2017-03-01
762,760,4,2017-01-01,2017-03-01
3916,2608,4,2017-01-01,2017-03-01
1942,1951,4,2017-01-01,2017-03-01
4090,4069,4,2017-01-01,2017-03-01
768,727,4,2017-01-01,2017-03-01
3881,3887,4,2017-01-01,2017-03-01
1544,2608,4,2017-01-01,2017-03-01
2857,1482,4,2017-01-01,2017-03-01
1961,1984,4,2017-01-01,2017-03-01
3159,3151,4,2017-01-01,2017-03-01
1035,773,4,2017-01-01,2017-03-01
1569,3901,4,2017-01-01,2017-03-01
203,284,4,2017-01-01,2017-03-01
2441,2437,4,2017-01-01,2017-03-01
729,724,4,2017-01-01,2017-03-01
3104,3178,4,2017-01-01,2017-03-01
4092,4084,4,2017-01-01,2017-03-01
1247,1228,4,2017-01-01,2017-03-01
889,827,4,2017-01-01,2017-03-01
827,802,4,2017-01-01,2017-03-01
3107,627,4,2017-01-01,2017-03-01
3635,2498,4,2017-01-01,2017-03-01
2965,2901,4,2017-01-01,2017-03-01
1013,704,4,2017-01-01,2017-03-01
701,366,4,2017-01-01,2017-03-01
2123,2105,4,2017-01-01,2017-03-01
4373,4066,4,2017-01-01,2017-03-01
1823,1821,4,2017-01-01,2017-03-01
1228,369,4,2017-01-01,2017-03-01
773,795,4,2017-01-01,2017-03-01
762,764,4,2017-01-01,2017-03-01
3421,368,4,2017-01-01,2017-03-01
716,739,4,2017-01-01,2017-03-01
1056,381,4,2017-01-01,2017-03-01
2288,2281,4,2017-01-01,2017-03-01
1656,1662,4,2017-01-01,2017-03-01
2222,2437,4,2017-01-01,2017-03-01
1942,1999,4,2017-01-01,2017-03-01
709,701,4,2017-01-01,2017-03-01
750,764,4,2017-01-01,2017-03-01
2783,1337,4,2017-01-01,2017-03-01
2545,2522,4,2017-01-01,2017-03-01
682,3145,4,2017-01-01,2017-03-01
293,443,4,2017-01-01,2017-03-01
2941,1369,4,2017-01-01,2017-03-01
266,1243,4,2017-01-01,2017-03-01
4053,4013,4,2017-01-01,2017-03-01
713,754,4,2017-01-01,2017-03-01
701,706,4,2017-01-01,2017-03-01
266,215,4,2017-01-01,2017-03-01
3635,2910,4,2017-01-01,2017-03-01
2263,2236,4,2017-01-01,2017-03-01
650,3162,4,2017-01-01,2017-03-01
3491,3405,4,2017-01-01,2017-03-01
2222,2498,4,2017-01-01,2017-03-01
629,699,4,2017-01-01,2017-03-01
3815,3805,4,2017-01-01,2017-03-01
734,760,4,2017-01-01,2017-03-01
3529,3553,4,2017-01-01,2017-03-01
3532,3518,4,2017-01-01,2017-03-01
940,993,4,2017-01-01,2017-03-01
1044,1021,4,2017-01-01,2017-03-01
724,3402,4,2017-01-01,2017-03-01
2278,2246,4,2017-01-01,2017-03-01
2245,2240,4,2017-01-01,2017-03-01
2123,2175,4,2017-01-01,2017-03-01
1484,1464,4,2017-01-01,2017-03-01
792,719,4,2017-01-01,2017-03-01
1942,1914,4,2017-01-01,2017-03-01
3776,3791,4,2017-01-01,2017-03-01
1014,2573,4,2017-01-01,2017-03-01
1029,362,4,2017-01-01,2017-03-01
292,690,4,2017-01-01,2017-03-01
368,706,4,2017-01-01,2017-03-01
1369,2939,4,2017-01-01,2017-03-01
1298,440,4,2017-01-01,2017-03-01
928,1464,4,2017-01-01,2017-03-01
1422,1818,4,2017-01-01,2017-03-01
3182,221,4,2017-01-01,2017-03-01
707,773,4,2017-01-01,2017-03-01
1323,1367,4,2017-01-01,2017-03-01
729,786,4,2017-01-01,2017-03-01
2759,1818,4,2017-01-01,2017-03-01
915,1322,4,2017-01-01,2017-03-01
1095,1023,4,2017-01-01,2017-03-01
1002,362,4,2017-01-01,2017-03-01
743,766,4,2017-01-01,2017-03-01
1056,772,4,2017-01-01,2017-03-01
2223,1384,4,2017-01-01,2017-03-01
3399,3329,4,2017-01-01,2017-03-01
2941,4011,4,2017-01-01,2017-03-01
3561,3553,4,2017-01-01,2017-03-01
3182,3114,4,2017-01-01,2017-03-01
3620,2407,4,2017-01-01,2017-03-01
3123,3192,4,2017-01-01,2017-03-01
4042,4066,4,2017-01-01,2017-03-01
395,334,4,2017-01-01,2017-03-01
3509,3589,4,2017-01-01,2017-03-01
4012,4052,4,2017-01-01,2017-03-01
4611,4628,4,2017-01-01,2017-03-01
1479,1481,4,2017-01-01,2017-03-01
1464,4011,4,2017-01-01,2017-03-01
1347,1384,4,2017-01-01,2017-03-01
994,437,4,2017-01-01,2017-03-01
4309,4364,4,2017-01-01,2017-03-01
751,761,4,2017-01-01,2017-03-01
4335,4350,4,2017-01-01,2017-03-01
1053,1007,4,2017-01-01,2017-03-01
1300,490,4,2017-01-01,2017-03-01
1056,368,4,2017-01-01,2017-03-01
4028,4089,4,2017-01-01,2017-03-01
792,709,4,2017-01-01,2017-03-01
4060,4007,4,2017-01-01,2017-03-01
1051,362,4,2017-01-01,2017-03-01
2857,2717,4,2017-01-01,2017-03-01
768,772,4,2017-01-01,2017-03-01
3921,3959,4,2017-01-01,2017-03-01
781,752,4,2017-01-01,2017-03-01
2225,2272,4,2017-01-01,2017-03-01
613,3120,4,2017-01-01,2017-03-01
758,752,4,2017-01-01,2017-03-01
4025,4007,4,2017-01-01,2017-03-01
941,2437,4,2017-01-01,2017-03-01
4046,4022,4,2017-01-01,2017-03-01
4053,4012,4,2017-01-01,2017-03-01
2199,2105,4,2017-01-01,2017-03-01
309,721,4,2017-01-01,2017-03-01
4611,4682,4,2017-01-01,2017-03-01
1960,1916,4,2017-01-01,2017-03-01
1503,2667,4,2017-01-01,2017-03-01
3301,3332,4,2017-01-01,2017-03-01
682,3116,4,2017-01-01,2017-03-01
746,791,4,2017-01-01,2017-03-01
2145,288,4,2017-01-01,2017-03-01
805,804,4,2017-01-01,2017-03-01
770,754,4,2017-01-01,2017-03-01
1503,2608,4,2017-01-01,2017-03-01
733,727,4,2017-01-01,2017-03-01
1986,1911,4,2017-01-01,2017-03-01
368,746,4,2017-01-01,2017-03-01
3751,3738,4,2017-01-01,2017-03-01
2160,2110,4,2017-01-01,2017-03-01
759,3446,4,2017-01-01,2017-03-01
1300,293,4,2017-01-01,2017-03-01
646,627,4,2017-01-01,2017-03-01
382,1029,4,2017-01-01,2017-03-01
324,797,4,2017-01-01,2017-03-01
4025,1696,4,2017-01-01,2017-03-01
231,3149,4,2017-01-01,2017-03-01
1322,933,4,2017-01-01,2017-03-01
2174,2156,4,2017-01-01,2017-03-01
313,366,4,2017-01-01,2017-03-01
4353,4371,4,2017-01-01,2017-03-01
1023,366,4,2017-01-01,2017-03-01
1356,1388,4,2017-01-01,2017-03-01
804,868,4,2017-01-01,2017-03-01
2857,437,4,2017-01-01,2017-03-01
915,4066,4,2017-01-01,2017-03-01
730,764,4,2017-01-01,2017-03-01
1001,1029,4,2017-01-01,2017-03-01
4066,4353,4,2017-01-01,2017-03-01
4398,4361,4,2017-01-01,2017-03-01
1056,395,4,2017-01-01,2017-03-01
2674,2573,4,2017-01-01,2017-03-01
975,4399,4,2017-01-01,2017-03-01
2941,1464,4,2017-01-01,2017-03-01
3439,3446,4,2017-01-01,2017-03-01
443,490,4,2017-01-01,2017-03-01
791,749,4,2017-01-01,2017-03-01
3123,2568,4,2017-01-01,2017-03-01
1269,2573,4,2017-01-01,2017-03-01
3198,2186,4,2017-01-01,2017-03-01
764,716,4,2017-01-01,2017-03-01
967,918,4,2017-01-01,2017-03-01
2273,2212,4,2017-01-01,2017-03-01
3486,3428,4,2017-01-01,2017-03-01
1956,1920,4,2017-01-01,2017-03-01
315,1031,4,2017-01-01,2017-03-01
768,395,4,2017-01-01,2017-03-01
275,606,4,2017-01-01,2017-03-01
628,3154,4,2017-01-01,2017-03-01
1303,1388,4,2017-01-01,2017-03-01
4668,4656,4,2017-01-01,2017-03-01
3309,3329,4,2017-01-01,2017-03-01
915,4309,4,2017-01-01,2017-03-01
3188,3198,4,2017-01-01,2017-03-01
1371,1337,4,2017-01-01,2017-03-01
792,771,4,2017-01-01,2017-03-01
130,126,4,2017-01-01,2017-03-01
4316,4371,4,2017-01-01,2017-03-01
204,2759,4,2017-01-01,2017-03-01
3155,3174,4,2017-01-01,2017-03-01
682,3149,4,2017-01-01,2017-03-01
1371,1666,4,2017-01-01,2017-03-01
2441,2315,4,2017-01-01,2017-03-01
726,733,4,2017-01-01,2017-03-01
2545,2568,4,2017-01-01,2017-03-01
366,374,4,2017-01-01,2017-03-01
4052,4013,4,2017-01-01,2017-03-01
751,764,4,2017-01-01,2017-03-01
1043,381,4,2017-01-01,2017-03-01
2255,2407,4,2017-01-01,2017-03-01
650,215,4,2017-01-01,2017-03-01
3122,3193,4,2017-01-01,2017-03-01
1240,1674,4,2017-01-01,2017-03-01
130,3698,4,2017-01-01,2017-03-01
729,773,4,2017-01-01,2017-03-01
2467,977,4,2017-01-01,2017-03-01
378,368,4,2017-01-01,2017-03-01
3438,3477,4,2017-01-01,2017-03-01
3536,3547,4,2017-01-01,2017-03-01
1482,2789,4,2017-01-01,2017-03-01
1369,933,4,2017-01-01,2017-03-01
3146,684,4,2017-01-01,2017-03-01
2510,248,4,2017-01-01,2017-03-01
1805,1821,4,2017-01-01,2017-03-01
3367,3399,4,2017-01-01,2017-03-01
813,868,4,2017-01-01,2017-03-01
768,740,4,2017-01-01,2017-03-01
915,4017,4,2017-01-01,2017-03-01
730,701,4,2017-01-01,2017-03-01
2655,314,4,2017-01-01,2017-03-01
4628,446,4,2017-01-01,2017-03-01
1095,1031,4,2017-01-01,2017-03-01
813,849,4,2017-01-01,2017-03-01
972,920,4,2017-01-01,2017-03-01
4012,4080,4,2017-01-01,2017-03-01
791,1057,4,2017-01-01,2017-03-01
4042,4016,4,2017-01-01,2017-03-01
2199,2153,4,2017-01-01,2017-03-01
712,761,4,2017-01-01,2017-03-01
2803,2877,4,2017-01-01,2017-03-01
2221,3547,4,2017-01-01,2017-03-01
431,459,4,2017-01-01,2017-03-01
795,1025,4,2017-01-01,2017-03-01
3122,3151,4,2017-01-01,2017-03-01
750,727,4,2017-01-01,2017-03-01
3413,3483,4,2017-01-01,2017-03-01
1250,1288,4,2017-01-01,2017-03-01
3444,3477,4,2017-01-01,2017-03-01
2600,2554,4,2017-01-01,2017-03-01
1581,2699,4,2017-01-01,2017-03-01
3438,3414,4,2017-01-01,2017-03-01
1581,1014,4,2017-01-01,2017-03-01
1937,1945,4,2017-01-01,2017-03-01
3978,3931,4,2017-01-01,2017-03-01
3582,3518,4,2017-01-01,2017-03-01
5171,5146,4,2017-01-01,2017-03-01
3645,3624,4,2017-01-01,2017-03-01
2925,2911,4,2017-01-01,2017-03-01
1035,355,4,2017-01-01,2017-03-01
293,684,4,2017-01-01,2017-03-01
833,851,4,2017-01-01,2017-03-01
2111,2107,4,2017-01-01,2017-03-01
3019,2870,4,2017-01-01,2017-03-01
1228,333,4,2017-01-01,2017-03-01
3980,3901,4,2017-01-01,2017-03-01
2263,3502,4,2017-01-01,2017-03-01
758,731,4,2017-01-01,2017-03-01
761,1031,4,2017-01-01,2017-03-01
760,1023,4,2017-01-01,2017-03-01
2292,2275,4,2017-01-01,2017-03-01
2674,3913,4,2017-01-01,2017-03-01
2441,2467,4,2017-01-01,2017-03-01
204,692,4,2017-01-01,2017-03-01
2867,4395,4,2017-01-01,2017-03-01
763,707,4,2017-01-01,2017-03-01
3402,1001,4,2017-01-01,2017-03-01
712,750,4,2017-01-01,2017-03-01
3681,3603,4,2017-01-01,2017-03-01
764,759,4,2017-01-01,2017-03-01
374,1057,4,2017-01-01,2017-03-01
3933,3974,4,2017-01-01,2017-03-01
2911,2754,4,2017-01-01,2017-03-01
730,721,4,2017-01-01,2017-03-01
768,797,4,2017-01-01,2017-03-01
793,737,4,2017-01-01,2017-03-01
308,362,4,2017-01-01,2017-03-01
204,271,4,2017-01-01,2017-03-01
331,2573,4,2017-01-01,2017-03-01
4017,1464,4,2017-01-01,2017-03-01
620,662,4,2017-01-01,2017-03-01
3681,3648,4,2017-01-01,2017-03-01
4017,4309,4,2017-01-01,2017-03-01
771,749,4,2017-01-01,2017-03-01
3122,3159,4,2017-01-01,2017-03-01
2225,2241,4,2017-01-01,2017-03-01
709,733,4,2017-01-01,2017-03-01
3702,3775,4,2017-01-01,2017-03-01
3157,276,4,2017-01-01,2017-03-01
681,684,4,2017-01-01,2017-03-01
746,3490,4,2017-01-01,2017-03-01
3751,3709,4,2017-01-01,2017-03-01
378,749,4,2017-01-01,2017-03-01
751,355,4,2017-01-01,2017-03-01
768,764,4,2017-01-01,2017-03-01
798,702,4,2017-01-01,2017-03-01
2894,3071,4,2017-01-01,2017-03-01
1053,1029,4,2017-01-01,2017-03-01
648,3161,4,2017-01-01,2017-03-01
2452,2496,4,2017-01-01,2017-03-01
3178,234,4,2017-01-01,2017-03-01
3675,2458,4,2017-01-01,2017-03-01
772,762,4,2017-01-01,2017-03-01
2600,255,4,2017-01-01,2017-03-01
729,762,4,2017-01-01,2017-03-01
313,376,4,2017-01-01,2017-03-01
2545,2531,4,2017-01-01,2017-03-01
768,706,4,2017-01-01,2017-03-01
2252,2240,4,2017-01-01,2017-03-01
704,701,4,2017-01-01,2017-03-01
1848,1855,4,2017-01-01,2017-03-01
3675,2407,4,2017-01-01,2017-03-01
772,746,4,2017-01-01,2017-03-01
440,2573,4,2017-01-01,2017-03-01
2223,2284,4,2017-01-01,2017-03-01
733,763,4,2017-01-01,2017-03-01
4329,4046,4,2017-01-01,2017-03-01
2277,2299,4,2017-01-01,2017-03-01
2212,3540,4,2017-01-01,2017-03-01
843,851,4,2017-01-01,2017-03-01
2406,2425,4,2017-01-01,2017-03-01
4029,4090,4,2017-01-01,2017-03-01
2242,2278,4,2017-01-01,2017-03-01
244,690,4,2017-01-01,2017-03-01
3509,3537,4,2017-01-01,2017-03-01
1228,2608,4,2017-01-01,2017-03-01
3509,1384,4,2017-01-01,2017-03-01
294,212,4,2017-01-01,2017-03-01
3554,1384,4,2017-01-01,2017-03-01
1942,1970,4,2017-01-01,2017-03-01
797,774,4,2017-01-01,2017-03-01
1465,1074,4,2017-01-01,2017-03-01
3475,763,4,2017-01-01,2017-03-01
734,781,4,2017-01-01,2017-03-01
2273,2293,4,2017-01-01,2017-03-01
721,712,4,2017-01-01,2017-03-01
771,747,4,2017-01-01,2017-03-01
1232,1299,4,2017-01-01,2017-03-01
1001,1007,4,2017-01-01,2017-03-01
215,684,4,2017-01-01,2017-03-01
4075,4088,4,2017-01-01,2017-03-01
1072,1031,4,2017-01-01,2017-03-01
2467,2405,4,2017-01-01,2017-03-01
1332,1377,4,2017-01-01,2017-03-01
368,766,4,2017-01-01,2017-03-01
416,493,4,2017-01-01,2017-03-01
315,381,4,2017-01-01,2017-03-01
3084,3065,4,2017-01-01,2017-03-01
733,764,4,2017-01-01,2017-03-01
430,401,4,2017-01-01,2017-03-01
2335,2427,4,2017-01-01,2017-03-01
5194,5154,4,2017-01-01,2017-03-01
416,461,4,2017-01-01,2017-03-01
1043,1073,4,2017-01-01,2017-03-01
2447,2496,4,2017-01-01,2017-03-01
797,716,4,2017-01-01,2017-03-01
1056,1035,4,2017-01-01,2017-03-01
3858,3865,4,2017-01-01,2017-03-01
941,3635,4,2017-01-01,2017-03-01
324,364,4,2017-01-01,2017-03-01
2072,2001,4,2017-01-01,2017-03-01
1666,2717,4,2017-01-01,2017-03-01
1482,1818,4,2017-01-01,2017-03-01
833,884,4,2017-01-01,2017-03-01
721,795,4,2017-01-01,2017-03-01
709,1095,4,2017-01-01,2017-03-01
2209,2231,4,2017-01-01,2017-03-01
755,707,4,2017-01-01,2017-03-01
4316,4013,4,2017-01-01,2017-03-01
3077,3071,4,2017-01-01,2017-03-01
211,2567,4,2017-01-01,2017-03-01
2586,2600,4,2017-01-01,2017-03-01
1987,1938,4,2017-01-01,2017-03-01
1013,1038,4,2017-01-01,2017-03-01
3600,3552,4,2017-01-01,2017-03-01
1013,1026,4,2017-01-01,2017-03-01
2290,2207,4,2017-01-01,2017-03-01
2965,2963,4,2017-01-01,2017-03-01
2452,2413,4,2017-01-01,2017-03-01
1508,1211,4,2017-01-01,2017-03-01
2158,2162,4,2017-01-01,2017-03-01
3904,3901,4,2017-01-01,2017-03-01
230,264,4,2017-01-01,2017-03-01
1391,1371,4,2017-01-01,2017-03-01
4329,4084,4,2017-01-01,2017-03-01
3802,3887,4,2017-01-01,2017-03-01
355,374,4,2017-01-01,2017-03-01
848,851,4,2017-01-01,2017-03-01
2467,3536,4,2017-01-01,2017-03-01
751,759,4,2017-01-01,2017-03-01
1666,1337,4,2017-01-01,2017-03-01
341,378,4,2017-01-01,2017-03-01
3600,3579,4,2017-01-01,2017-03-01
3145,271,4,2017-01-01,2017-03-01
778,1043,4,2017-01-01,2017-03-01
2509,4630,4,2017-01-01,2017-03-01
3554,3603,4,2017-01-01,2017-03-01
797,740,4,2017-01-01,2017-03-01
709,734,4,2017-01-01,2017-03-01
3802,3837,4,2017-01-01,2017-03-01
766,764,4,2017-01-01,2017-03-01
313,1043,4,2017-01-01,2017-03-01
3463,3490,4,2017-01-01,2017-03-01
628,3411,4,2017-01-01,2017-03-01
763,752,4,2017-01-01,2017-03-01
758,721,4,2017-01-01,2017-03-01
2222,2910,4,2017-01-01,2017-03-01
3180,3109,4,2017-01-01,2017-03-01
3678,3648,4,2017-01-01,2017-03-01
889,847,4,2017-01-01,2017-03-01
733,716,4,2017-01-01,2017-03-01
3916,3974,4,2017-01-01,2017-03-01
726,774,4,2017-01-01,2017-03-01
1594,1024,4,2017-01-01,2017-03-01
1053,733,4,2017-01-01,2017-03-01
994,1370,4,2017-01-01,2017-03-01
712,752,4,2017-01-01,2017-03-01
4611,4696,4,2017-01-01,2017-03-01
2776,2758,4,2017-01-01,2017-03-01
4364,4339,4,2017-01-01,2017-03-01
1332,940,4,2017-01-01,2017-03-01
2717,2789,4,2017-01-01,2017-03-01
731,773,4,2017-01-01,2017-03-01
610,688,4,2017-01-01,2017-03-01
3571,3547,4,2017-01-01,2017-03-01
768,707,4,2017-01-01,2017-03-01
726,773,4,2017-01-01,2017-03-01
733,760,4,2017-01-01,2017-03-01
613,3152,4,2017-01-01,2017-03-01
2204,2238,4,2017-01-01,2017-03-01
1666,4013,4,2017-01-01,2017-03-01
819,832,4,2017-01-01,2017-03-01
